data/drive/2026-08-14/vertolet-saykal/C0028.MP4	YADISK	889227269
data/drive/2026-08-14/vertolet-saykal/C0028M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0029.MP4	YADISK	666921349
data/drive/2026-08-14/vertolet-saykal/C0029M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0030.MP4	YADISK	343948501
data/drive/2026-08-14/vertolet-saykal/C0030M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0032M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0033.MP4	YADISK	100670287
data/drive/2026-08-14/vertolet-saykal/C0033M01.XML	YADISK	1154
data/drive/2026-08-14/vertolet-saykal/C0034M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0035M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0036M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0037M01.XML	YADISK	1158
